year,month,month_numeric,date_stamp,usd_inr_interbank_open_rate,usd_inr_interbank_high_rate,usd_inr_interbank_low_rate,usd_inr_interbank_close_rate,usd_inr_rbi_reference_rate,released_on,updated_on,data_source,data_url
2024,March,3,2024-03-13,82.815,82.815,82.915,82.865,82.9027,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-12,82.725,82.725,82.795,82.775,82.745,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-11,82.715,82.655,82.765,82.765,82.677,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-07,82.825,82.725,82.825,82.795,82.7785,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-06,82.905,82.825,82.915,82.825,82.9078,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-05,82.905,82.895,82.925,82.905,82.9271,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-04,82.865,82.865,82.915,82.895,82.8954,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-01,82.865,82.845,82.915,82.905,82.8702,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-29,82.885,82.885,82.935,82.915,82.9246,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-28,82.915,82.895,82.945,82.925,82.9155,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-27,82.895,82.885,82.905,82.905,82.8915,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-26,82.895,82.875,82.905,82.895,82.8856,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-23,82.865,82.855,82.955,82.945,82.8865,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-22,82.955,82.845,82.955,82.845,82.924,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-21,82.915,82.865,82.975,82.975,82.8851,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-20,83.015,82.925,83.015,82.965,82.9704,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-16,83.035,83.015,83.035,83.025,83.0375,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-15,83.005,82.995,83.045,83.045,83.0119,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-14,83.115,83.035,83.125,83.035,83.0864,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-13,83.005,82.995,83.025,83.005,83.019,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-12,83.035,82.985,83.035,83.005,82.9954,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-09,82.965,82.955,83.045,83.045,82.9995,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-08,82.955,82.895,83.005,82.965,82.9762,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-07,83.035,82.945,83.045,82.975,82.9765,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-06,83.035,83.035,83.065,83.065,83.0629,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-05,83.045,83.015,83.075,83.065,83.0284,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-02,82.915,82.835,82.945,82.925,82.8406,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-01,83.025,82.935,83.045,82.975,82.9553,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-31,83.115,83.025,83.115,83.045,83.0805,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-30,83.135,83.115,83.145,83.115,83.119,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-29,83.155,83.135,83.165,83.135,83.1494,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-25,83.135,83.095,83.145,83.125,83.1155,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-24,83.145,83.115,83.165,83.125,83.1457,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-23,83.115,83.065,83.165,83.155,83.1029,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-19,83.165,83.065,83.165,83.075,83.1338,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-18,83.155,83.115,83.185,83.125,83.1243,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-17,83.115,83.085,83.175,83.145,83.131,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-16,82.935,82.935,83.085,83.075,82.9774,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-15,82.815,82.775,82.915,82.885,82.853,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-12,83.085,82.865,83.115,82.925,82.9881,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-11,83.045,82.935,83.065,83.035,82.9415,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-10,83.135,82.975,83.185,83.045,83.1548,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-09,83.065,83.035,83.135,83.125,83.1289,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-08,83.095,83.055,83.155,83.145,83.0687,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-05,83.235,83.125,83.245,83.155,83.176,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-04,83.315,83.215,83.325,83.235,83.3002,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-03,83.305,83.255,83.335,83.285,83.3242,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-02,83.285,83.275,83.345,83.325,83.3282,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-01,83.245,83.155,83.245,83.245,83.1975,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-29,83.145,83.105,83.225,83.215,83.1164,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-28,83.285,83.165,83.305,83.175,83.2254,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-27,83.215,83.215,83.355,83.355,83.3226,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-26,83.155,83.105,83.215,83.195,83.1703,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-22,83.245,83.115,83.275,83.145,83.2493,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-21,83.185,83.185,83.285,83.285,83.2729,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-20,83.185,83.125,83.195,83.175,83.1523,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-19,83.105,83.095,83.225,83.185,83.179,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-18,82.965,82.905,83.065,83.065,83.0173,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-15,83.315,82.945,83.325,83.005,83.1802,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-14,83.275,83.275,83.365,83.335,83.35,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-13,83.385,83.385,83.415,83.415,83.395,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-12,83.355,83.355,83.395,83.395,83.38,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-11,83.395,83.375,83.395,83.395,83.3872,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-08,83.355,83.345,83.395,83.395,83.3681,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-07,83.365,83.335,83.375,83.355,83.365,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-06,83.355,83.305,83.375,83.335,83.3544,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-05,83.385,83.375,83.395,83.385,83.3931,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-04,83.265,83.265,83.385,83.365,83.3357,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-01,83.265,83.255,83.365,83.295,83.3602,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-30,83.305,83.295,83.405,83.405,83.35,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-29,83.305,83.285,83.335,83.335,83.3191,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-28,83.365,83.325,83.405,83.335,83.3926,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-24,83.355,83.345,83.395,83.375,83.3675,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-23,83.295,83.295,83.355,83.345,83.3571,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-22,83.305,83.265,83.335,83.325,83.3375,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-21,83.335,83.325,83.375,83.365,83.3466,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-20,83.255,83.235,83.345,83.345,83.3309,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-17,83.235,83.235,83.275,83.275,83.2646,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-16,83.185,83.185,83.245,83.235,83.2388,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-15,83.065,83.015,83.205,83.145,83.1272,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-13,83.305,83.295,83.335,83.335,83.3248,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-10,83.285,83.285,83.475,83.345,83.353,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-09,83.265,83.265,83.295,83.285,83.2808,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-08,83.255,83.235,83.295,83.275,83.2691,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-07,83.235,83.235,83.275,83.265,83.265,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-06,83.135,83.135,83.245,83.225,83.2213,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-03,83.235,83.235,83.295,83.295,83.2669,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-02,83.235,83.195,83.275,83.245,83.263,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-01,83.265,83.265,83.285,83.285,83.2843,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,October,10,2023-10-31,83.265,83.255,83.275,83.255,83.2692,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,October,10,2023-10-30,83.255,83.255,83.275,83.255,83.2676,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,October,10,2023-10-27,83.225,83.225,83.255,83.255,83.2518,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,October,10,2023-10-26,83.195,83.195,83.255,83.235,83.2439,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,October,10,2023-10-25,83.075,83.075,83.195,83.185,83.1518,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,October,10,2023-10-23,83.175,83.095,83.205,83.195,83.1663,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
