year,month,month_numeric,date_stamp,usd_inr_forward_cash_spot_in_paise,usd_inr_forward_cash_one_month_in_paise,usd_inr_forward_cash_three_months_in_paise,usd_inr_forward_cash_six_months_in_paise,usd_inr_forward_cash_twelve_months_in_paise,usd_inr_reference_rate_in_rs,released_on,updated_on,data_source,data_url
2022,October,10,2022-10-14,2.145,23.5,62.5,116.0,211.0,82.3877,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,October,10,2022-10-13,0.77,24.5,67.0,120.0,220.0,82.4013,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,October,10,2022-10-12,0.725,25.5,73.0,131.0,235.0,82.2411,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,October,10,2022-10-11,0.625,26.5,74.0,130.5,236.0,82.3901,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,October,10,2022-10-10,0.0,28.5,78.0,137.0,246.0,82.4028,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,October,10,2022-10-07,3.305,28.0,71.0,131.0,244.0,82.4,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,October,10,2022-10-06,0.705,25.0,65.0,121.0,229.0,81.7044,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,October,10,2022-10-04,1.205,23.0,66.5,122.5,230.0,81.4267,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,October,10,2022-10-03,0.545,25.0,67.0,122.0,230.0,81.7417,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-30,2.805,26.0,69.0,123.0,230.0,81.5522,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-29,0.74,27.5,71.0,124.0,233.0,81.8633,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-28,0.77,29.0,71.0,124.0,231.0,81.9005,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-27,0.74,27.5,67.0,117.0,222.0,81.372,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-26,0.58,26.0,68.0,119.0,226.0,81.575,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-23,2.145,22.0,60.5,107.5,214.0,80.9165,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-22,0.665,22.0,61.0,111.0,222.0,80.7246,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-21,0.845,22.0,59.0,110.0,226.0,79.9226,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-20,0.785,22.5,59.0,112.0,228.0,79.6778,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-19,0.785,21.0,59.0,111.0,226.5,79.6657,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-16,2.19,21.0,59.5,111.0,228.0,79.818,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-15,0.69,20.5,59.0,111.0,227.0,79.583,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-14,0.665,20.5,58.0,110.0,226.5,79.5837,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-13,0.635,21.0,59.0,112.0,231.0,79.064,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-12,0.695,20.0,59.0,112.0,231.5,79.6776,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-09,2.085,20.0,59.5,113.0,232.0,79.6358,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-08,0.645,20.5,59.5,113.0,233.5,79.6712,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-07,0.725,22.0,60.0,113.0,236.0,79.922,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-06,0.585,23.0,60.5,116.0,237.0,79.8893,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-05,0.0,21.0,61.0,117.0,238.0,79.8936,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-02,2.955,21.0,61.0,115.5,236.5,79.7888,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,September,9,2022-09-01,0.755,21.0,61.0,116.0,237.5,79.397,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-30,1.355,22.0,62.0,117.0,240.5,79.7194,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-29,0.705,23.0,61.5,116.0,238.0,80.0906,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-26,2.155,22.0,64.0,120.0,244.0,79.9097,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-25,0.705,22.5,63.5,121.0,244.0,79.8705,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-24,0.655,22.5,65.0,123.0,246.0,79.7927,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-23,0.675,23.0,63.0,122.0,242.0,79.8903,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-22,0.65,24.0,64.0,121.0,243.5,79.8703,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-19,2.105,22.0,63.0,121.0,242.5,79.7528,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-18,0.655,22.0,62.0,119.0,240.5,79.6667,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-17,0.705,21.0,63.0,119.0,241.0,79.4335,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-12,3.395,22.5,62.5,123.0,245.5,79.7011,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-11,0.645,23.0,62.0,120.5,244.5,79.4881,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-10,0.675,21.0,63.0,118.0,241.0,79.5033,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-08,1.355,22.0,64.0,119.0,241.0,79.5785,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-05,1.975,23.0,64.0,122.0,247.0,79.1158,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-04,0.56,21.0,64.0,120.5,244.0,79.5427,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-03,0.535,22.0,65.0,124.0,250.0,78.8427,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-02,0.545,23.5,65.0,126.0,251.0,78.6082,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-01,0.625,25.0,67.0,128.0,257.0,79.169,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-29,2.16,22.0,66.5,127.0,255.5,79.4203,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-28,0.685,22.0,65.5,124.5,251.5,79.7434,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-27,0.805,23.0,67.5,126.0,252.0,79.8967,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-26,0.925,23.0,66.0,125.5,250.0,79.7948,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-25,0.795,24.0,66.0,124.0,249.0,79.8488,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-22,2.455,23.0,69.0,127.0,252.0,79.9101,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-21,0.805,23.5,69.0,128.5,255.5,79.9763,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-20,0.795,23.0,69.5,127.5,255.0,79.9738,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-19,0.715,23.0,67.0,127.0,254.0,79.9478,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-18,0.705,23.0,64.0,121.5,249.0,79.8958,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-15,2.255,22.0,62.0,119.0,245.0,79.8797,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-14,0.735,20.5,59.0,113.0,236.0,79.871,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-13,0.695,23.0,63.5,120.0,245.0,79.6592,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-12,0.675,24.0,62.0,121.0,244.5,79.6401,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-11,0.785,24.0,61.0,116.0,239.0,79.4098,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-08,2.19,21.0,60.0,116.5,241.0,79.2499,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-07,0.695,21.0,60.0,117.0,242.0,79.0235,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-06,0.695,21.0,61.0,115.0,240.0,79.332,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-05,0.565,21.0,58.0,114.0,234.0,79.079,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-04,,22.0,59.0,115.5,240.5,78.9866,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-01,2.845,20.0,59.0,114.0,238.0,79.094,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-30,0.605,19.0,57.5,111.0,234.5,78.9421,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-29,0.685,18.0,55.5,108.5,231.0,78.9376,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-28,0.625,17.0,55.0,108.0,234.0,78.6966,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-27,0.545,18.0,54.0,109.0,237.0,78.289,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-24,1.855,18.0,56.0,113.0,245.0,78.3308,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-23,0.665,18.0,54.0,108.5,236.0,78.2662,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-22,0.555,15.5,49.0,100.5,223.5,78.2115,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-21,0.355,18.5,55.0,110.0,239.0,78.0861,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-20,0.0,20.0,60.5,120.5,258.0,77.996,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-17,2.455,19.5,61.0,122.0,261.5,78.0875,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-16,0.705,19.0,61.0,120.5,255.0,78.0864,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-15,0.785,20.0,63.0,125.0,262.0,78.0755,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-14,0.705,20.0,62.0,124.0,258.0,78.0015,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-13,0.725,19.0,62.0,125.0,264.0,78.143,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-10,2.345,21.0,66.0,133.0,281.5,77.84,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-09,0.755,22.0,69.0,138.0,290.0,77.787,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-08,0.825,23.0,71.0,142.0,294.5,77.7251,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-07,0.64,24.0,70.0,140.5,294.0,77.7239,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-06,0.645,23.0,70.0,139.5,292.5,77.6718,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-03,2.245,23.0,70.0,139.5,291.0,77.5994,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
